900000000000006009	20020131
900000000000294009	20020131
900000000000452009	20020131
900000000000013009	20020131
900000000000504002	20020131
900000000000503008	20020131
900000000000459000	20020131
900000000000463007	20020131
900000000000482003	20020131
900000000000226000	20020131
900000000000511003	20020131
900000000000507009	20020131
900000000000513000	20020131
900000000000522004	20020131
900000000000529008	20020131
440177000	20110131
440165005	20110131
440389007	20110131
420064001	20110131
418989005	20110131
429045000	20110131
442502009	20110131
442287001	20110131
442475005	20110131
442270003	20110131
168666000	20110131
370125004	20110131
260879005	20110131
276626008	20110131
300819009	20110131
263497008	20110131
246195006	20110131
246201003	20110131
260906003	20110131
30507006	20110131
246351006	20110131
260785007	20110131
246064002	20110131
385438008	20110131
263569004	20110131
281947003	20110131
246166002	20110131
246495004	20110131
246492001	20110131
246167006	20110131
260806004	20110131
277039001	20110131
246147002	20110131
246149004	20110131
263631004	20110131
278115006	20110131
246238003	20110131
246376007	20110131
260903006	20110131
246398003	20110131
246402007	20110131
246368005	20110131
246228008	20110131
277044008	20110131
260899004	20110131
260765008	20110131
278158005	20110131
25609006	20110131
246161007	20110131
263582007	20110131
371882005	20110131
246236004	20110131
260860007	20110131
272736006	20110131
263556003	20110131
279230002	20110131
260737006	20110131
246078001	20110131
116682006	20110131
263539006	20110131
103372001	20110131
255234002	20110131
416083004	20110131
900000000000477005	20020131
900000000000519001	20020131
900000000000216007	20020131
900000000000537000	20020131
900000000000527005	20020131
900000000000490003	20020131
900000000000516008	20020131
416516009	20110131
413335000	20110131
422671004	20110131
440639007	20110131
178066000	20110131
246176004	20110131
300592009	20110131
260757005	20110131
246071007	20110131
263610002	20110131
263580004	20110131
8707003	20110131
260801009	20110131
277097002	20110131
246341005	20110131
246391009	20110131
260950002	20110131
277047001	20110131
398092000	20110131
394736001	20110131
260685000	20110131
246461003	20110131
260672003	20110131
246367000	20110131
260803007	20110131
260935006	20110131
263534001	20110131
263560000	20110131
116704004	20110131
246311008	20110131
277334000	20110131
263548001	20110131
263562008	20110131
263512003	20110131
127484005	20110131
370130000	20110131
116686009	20110131
900000000000451002	20020131
900000000000467008	20020131
900000000000475002	20020131
900000000000486000	20020131
900000000000483008	20020131
900000000000524003	20020131
900000000000480006	20020131
422837005	20110131
439432000	20110131
440427008	20110131
442420003	20110131
246189005	20110131
246224005	20110131
260726005	20110131
246337006	20110131
260748004	20110131
246498002	20110131
246140000	20110131
260895005	20110131
246394001	20110131
263530005	20110131
398282000	20110131
246479004	20110131
260942006	20110131
246091000	20110131
246470000	20110131
260664000	20110131
246151000	20110131
263515001	20110131
260706006	20110131
263490005	20110131
260768005	20110131
260762006	20110131
313136007	20110131
260934005	20110131
246101005	20110131
246515000	20110131
260677009	20110131
246169009	20110131
246160008	20110131
246266006	20110131
277055008	20110131
246220001	20110131
263552001	20110131
246217009	20110131
246446004	20110131
263625002	20110131
260916006	20110131
246232002	20110131
260796004	20110131
260823008	20110131
260836008	20110131
246448003	20110131
246353009	20110131
246516004	20110131
246315004	20110131
311788003	20110131
263574007	20110131
260718002	20110131
263587001	20110131
246287001	20110131
260734004	20110131
263558002	20110131
246275008	20110131
246278005	20110131
272735005	20110131
246325009	20110131
276133007	20110131
20401003	20110131
246270003	20110131
246344002	20110131
263571004	20110131
263606000	20110131
103371008	20110131
370134009	20110131
118170007	20110131
260507000	20110131
363704007	20110131
416872009	20110131
900000000000017005	20020131
900000000000474003	20020131
900000000000469006	20020131
900000000000542008	20020131
900000000000521006	20020131
440179002	20110131
424884009	20110131
419547002	20110131
429131009	20110131
246061005	20110131
246509000	20110131
281403002	20110131
279116004	20110131
246331007	20110131
246070008	20110131
246144009	20110131
260797008	20110131
263630003	20110131
246249009	20110131
246253006	20110131
246385007	20110131
246392002	20110131
260886002	20110131
277046005	20110131
281355002	20110131
246110002	20110131
260678004	20110131
246102003	20110131
246426009	20110131
246227003	20110131
246096005	20110131
260937003	20110131
263499006	20110131
263597005	20110131
263584008	20110131
263549009	20110131
116678009	20110131
246457009	20110131
278109006	20110131
363714003	20110131
363705008	20110131
900000000000227009	20020131
900000000000466004	20020131
900000000000487009	20020131
900000000000218008	20020131
900000000000532006	20020131
900000000000523009	20020131
440166006	20110131
439169005	20110131
414164006	20110131
442383000	20110131
277655009	20110131
260933004	20110131
79409006	20110131
263608004	20110131
246114006	20110131
246094008	20110131
37837009	20110131
260850003	20110131
246155009	20110131
260900009	20110131
246371002	20110131
263519007	20110131
246259005	20110131
230118003	20110131
246170005	20110131
246430007	20110131
263645005	20110131
260818008	20110131
116706002	20110131
263577000	20110131
246291006	20110131
260727001	20110131
279229007	20110131
263513008	20110131
116692003	20110131
363698007	20110131
408732007	20110131
900000000000454005	20020131
900000000000473009	20020131
900000000000464001	20020131
900000000000514006	20020131
900000000000007000	20020131
900000000000500006	20020131
900000000000528000	20020131
426657009	20110131
419864006	20110131
429185009	20110131
442354003	20110131
428428005	20110131
440243003	20110131
440400009	20110131
440312007	20110131
106237007	20110131
246501002	20110131
68727004	20110131
260767000	20110131
300594005	20110131
260936007	20110131
246190001	20110131
260772009	20110131
260770001	20110131
246345001	20110131
246339009	20110131
255260001	20110131
260753009	20110131
246077006	20110131
260979009	20110131
260977006	20110131
260705005	20110131
281948008	20110131
260888001	20110131
246298000	20110131
246480001	20110131
246485006	20110131
260792002	20110131
285705001	20110131
263628000	20110131
260816007	20110131
260839001	20110131
246245003	20110131
246359008	20110131
260846005	20110131
246422006	20110131
260932009	20110131
246358000	20110131
260894009	20110131
284663008	20110131
246419009	20110131
313044005	20110131
246372009	20110131
246409003	20110131
246405009	20110131
260708007	20110131
260904000	20110131
277045009	20110131
246477002	20110131
263542000	20110131
246472008	20110131
246474009	20110131
103421006	20110131
260945008	20110131
246150004	20110131
410615009	20110131
260941004	20110131
277640000	20110131
288829000	20110131
246458004	20110131
263641001	20110131
263640000	20110131
303221006	20110131
363712004	20110131
260866001	20110131
260714000	20110131
246336002	20110131
263592004	20110131
246283002	20110131
246322007	20110131
263551008	20110131
276134001	20110131
367565008	20110131
410654005	20110131
363703001	20110131
900000000000225001	20020131
900000000000012004	20020131
900000000000458008	20020131
900000000000546006	20020131
900000000000540000	20020131
900000000000544009	20020131
424084008	20110131
418258001	20110131
442237008	20110131
440673002	20110131
260225008	20110131
246347009	20110131
306987005	20110131
246494000	20110131
260799006	20110131
260812009	20110131
246383000	20110131
246393007	20110131
246401000	20110131
246261001	20110131
263516000	20110131
260923007	20110131
260944007	20110131
263649004	20110131
116684007	20110131
263619001	20110131
260809006	20110131
116679001	20110131
263601005	20110131
246317007	20110131
246290007	20110131
116691005	20110131
246356001	20110131
263648007	20110131
410662002	20110131
417151001	20110131
900000000000453004	20020131
900000000000460005	20020131
900000000000535008	20020131
900000000000547002	20020131
423904001	20110131
423336000	20110131
440595007	20110131
8754004	20110131
263643003	20110131
260783000	20110131
246086001	20110131
277037004	20110131
280942002	20110131
280147009	20110131
246157001	20110131
246361004	20110131
277327002	20110131
246388009	20110131
260871008	20110131
246260000	20110131
260703003	20110131
260761004	20110131
385668008	20110131
263526007	20110131
246219007	20110131
68369002	20110131
260822003	20110131
263517009	20110131
276625007	20110131
246316003	20110131
260730008	20110131
260735003	20110131
260716003	20110131
246301001	20110131
246274007	20110131
263589003	20110131
277335004	20110131
260738001	20110131
246302008	20110131
263570003	20110131
246313006	20110131
260751006	20110131
246299008	20110131
7883008	20110131
246199000	20110131
116698004	20110131
246352004	20110131
246343008	20110131
260902001	20110131
246445000	20110131
260915005	20110131
263532002	20110131
263531009	20110131
405815000	20110131
411116001	20110131
246112005	20110131
246093002	20110131
260870009	20110131
246090004	20110131
417318003	20110131
900000000000441003	20020131
447556008	20020131
446608001	20020131
447638001	20020131
447640006	20020131
447561005	20020131
447566000	20020131
447562003	20020131
447258008	20020131
447563008	20020131
447637006	20020131
447558009	20020131
447569007	20020131
447570008	20020131
447639009	20020131
447559001	20020131
447636002	20020131
447557004	20020131
447257003	20020131
447641005	20020131
446609009	20020131
447642003	20020131
447247004	20020131
447560006	20020131
447567009	20020131
447635003	20020131
447565001	20020131
447255006	20020131
447634004	20020131
447250001	20020131
447564002	20020131
447568004	20020131
263493007	20110131
260913003	20110131
246113000	20110131
385675009	20110131
246500001	20110131
260683007	20110131
367409002	20110131
116673000	20110131
260861006	20110131
5185003	20110131
255711007	20110131
246264009	20110131
255460003	20110131
263646006	20110131
263553006	20110131
278269003	20110131
60117003	20110131
19096001	20110131
23981006	20110131
260833000	20110131
246257007	20110131
246235000	20110131
246234001	20110131
260857000	20110131
260864003	20110131
278174000	20110131
260671005	20110131
260752004	20110131
246308007	20110131
410608001	20110131
263576009	20110131
263595002	20110131
263590007	20110131
263600006	20110131
263593009	20110131
263594003	20110131
246304009	20110131
278200001	20110131
398297002	20110131
103370009	20110131
260699001	20110131
116696000	20110131
103376003	20110131
246340006	20110131
246089008	20110131
85789007	20110131
127487003	20110131
103377007	20110131
263563003	20110131
424226004	20110131
370131001	20110131
363589002	20110131
118169006	20110131
408730004	20110131
408729009	20110131
900000000000002006	20020131
900000000000492006	20020131
900000000000494007	20020131
900000000000506000	20020131
900000000000526001	20020131
440176009	20110131
428429002	20110131
429264004	20110131
422175007	20110131
426327008	20110131
423625004	20110131
414162005	20110131
419531004	20110131
439170006	20110131
439167007	20110131
440542009	20110131
440351002	20110131
427872001	20110131
410667008	20110131
263642008	20110131
246468009	20110131
260893003	20110131
246196007	20110131
263509001	20110131
246424007	20110131
246346000	20110131
246063008	20110131
263547006	20110131
246072000	20110131
246087005	20110131
246162000	20110131
260749007	20110131
272734009	20110131
260930001	20110131
260892008	20110131
246488008	20110131
246489000	20110131
263521002	20110131
263632006	20110131
260802002	20110131
246145005	20110131
260840004	20110131
246248001	20110131
278230009	20110131
260843002	20110131
246381003	20110131
260698009	20110131
313067007	20110131
260940003	20110131
246403002	20110131
405662005	20110131
260791009	20110131
263647002	20110131
260847001	20110131
260853001	20110131
260707002	20110131
260687008	20110131
260711008	20110131
246410008	20110131
246400004	20110131
246475005	20110131
278176003	20110131
263622004	20110131
246107009	20110131
260924001	20110131
112236005	20110131
263554000	20110131
246233007	20110131
246134007	20110131
410610004	20110131
263598000	20110131
246328006	20110131
246338001	20110131
42752001	20110131
900000000000010007	20020131
900000000000491004	20020131
900000000000531004	20020131
440014004	20110131
263505007	20110131
260782005	20110131
246174001	20110131
297939008	20110131
246194005	20110131
246104002	20110131
263507004	20110131
246423001	20110131
260863009	20110131
246324008	20110131
260724008	20110131
263644009	20110131
246513007	20110131
900000000000515007	20020131
900000000000510002	20020131
427105003	20110131
260875004	20110131
410612007	20110131
246493006	20110131
246254000	20110131
278114005	20110131
246141001	20110131
260896006	20110131
246097001	20110131
276989002	20110131
260835007	20110131
246354003	20110131
246080007	20110131
410653004	20110131
363713009	20110131
900000000000450001	20020131
900000000000456007	20020131
425439009	20110131
418680007	20110131
419908007	20110131
417141002	20110131
246186003	20110131
246067009	20110131
260919004	20110131
282079007	20110131
